average_wait,decisions_explained,esi_avg_wait,esi_fallbacks,esi_percentage,esi_treated,esi_waiting,esi_weighted_wait,filename,mts_avg_wait,mts_treated,mts_waiting,mts_weighted_wait,neural_decisions,neural_percentage,nurses,optimizer_type,original_filename,patients_treated,patients_waiting,pattern,seed,weighted_wait
4,4,9.26,0,0.0,17,2,56.8,hybrid_peak_hours_3nurses_analysis.txt,13.87,17,2,85.16,4,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,17,2,peak_hours,9068,27
15,11,30.15,1,9.1,14,9,171.74,hybrid_peak_hours_3nurses_analysis.txt,45.07,15,8,266.72,10,90.9,3,hybrid,peak_hours_3nurses_analysis.txt,15,8,peak_hours,9069,82
10,12,21.27,0,0.0,15,7,116.63,hybrid_peak_hours_3nurses_analysis.txt,32.04,15,7,174.26,12,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,16,6,peak_hours,9070,56
9,17,19.09,0,0.0,22,7,113.91,hybrid_peak_hours_3nurses_analysis.txt,28.79,23,6,173.13,17,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,21,8,peak_hours,9071,54
12,9,24.96,1,11.1,16,5,136.7,hybrid_peak_hours_3nurses_analysis.txt,37.36,15,6,213.62,8,88.9,3,hybrid,peak_hours_3nurses_analysis.txt,15,6,peak_hours,9072,66
5,14,10.42,0,0.0,20,2,66.68,hybrid_peak_hours_3nurses_analysis.txt,17.31,19,3,106.8,14,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,21,1,peak_hours,9073,32
19,13,40.75,2,15.4,15,13,237.06,hybrid_peak_hours_3nurses_analysis.txt,59.38,17,11,363.03,11,84.6,3,hybrid,peak_hours_3nurses_analysis.txt,16,12,peak_hours,9074,114
10,13,16.62,2,15.4,20,2,97.63,hybrid_peak_hours_3nurses_analysis.txt,22.58,20,2,132.03,11,84.6,3,hybrid,peak_hours_3nurses_analysis.txt,18,4,peak_hours,9075,61
14,13,30.61,2,15.4,14,15,180.93,hybrid_peak_hours_3nurses_analysis.txt,44.67,15,14,275.82,11,84.6,3,hybrid,peak_hours_3nurses_analysis.txt,15,14,peak_hours,9076,83
11,9,23.91,0,0.0,12,7,147.94,hybrid_peak_hours_3nurses_analysis.txt,35.61,13,6,222.05,9,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,12,7,peak_hours,9077,72
11,15,23.57,2,13.3,16,10,123.92,hybrid_peak_hours_3nurses_analysis.txt,35.17,16,10,184.42,13,86.7,3,hybrid,peak_hours_3nurses_analysis.txt,17,9,peak_hours,9078,58
12,11,23.56,0,0.0,13,8,124.47,hybrid_peak_hours_3nurses_analysis.txt,35.04,13,8,190.41,11,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,13,8,peak_hours,9079,59
18,12,37.72,4,33.3,12,9,214.41,hybrid_peak_hours_3nurses_analysis.txt,56.08,12,9,330.12,8,66.7,3,hybrid,peak_hours_3nurses_analysis.txt,13,8,peak_hours,9080,103
12,15,25.71,4,26.7,19,12,148.21,hybrid_peak_hours_3nurses_analysis.txt,38.29,19,12,226.73,11,73.3,3,hybrid,peak_hours_3nurses_analysis.txt,19,12,peak_hours,9081,72
10,9,22.27,0,0.0,15,7,118.73,hybrid_peak_hours_3nurses_analysis.txt,33.54,16,6,183.86,9,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,15,7,peak_hours,9082,55
13,13,27.56,3,23.1,17,6,151.38,hybrid_peak_hours_3nurses_analysis.txt,40.81,17,6,225.58,10,76.9,3,hybrid,peak_hours_3nurses_analysis.txt,17,6,peak_hours,9083,70
15,12,30.57,1,8.3,16,10,179.9,hybrid_peak_hours_3nurses_analysis.txt,44.97,16,10,269.06,11,91.7,3,hybrid,peak_hours_3nurses_analysis.txt,16,10,peak_hours,9084,84
19,12,40.08,3,25.0,13,8,203.96,hybrid_peak_hours_3nurses_analysis.txt,59.12,12,9,316.89,9,75.0,3,hybrid,peak_hours_3nurses_analysis.txt,13,8,peak_hours,9085,97
14,18,29.37,4,22.2,16,7,175.93,hybrid_peak_hours_3nurses_analysis.txt,44.04,18,5,271.45,14,77.8,3,hybrid,peak_hours_3nurses_analysis.txt,18,5,peak_hours,9086,82
7,14,14.96,2,14.3,21,0,90.11,hybrid_peak_hours_3nurses_analysis.txt,22.21,21,0,132.84,12,85.7,3,hybrid,peak_hours_3nurses_analysis.txt,21,0,peak_hours,9087,45
18,11,38.76,0,0.0,15,15,239.89,hybrid_peak_hours_3nurses_analysis.txt,57.26,17,13,367.95,11,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,16,14,peak_hours,9088,116
9,14,18.38,0,0.0,20,2,106.87,hybrid_peak_hours_3nurses_analysis.txt,27.85,20,2,160.77,14,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,18,4,peak_hours,9089,49
13,14,26.26,3,21.4,18,9,147.56,hybrid_peak_hours_3nurses_analysis.txt,38.97,18,9,218.08,11,78.6,3,hybrid,peak_hours_3nurses_analysis.txt,18,9,peak_hours,9090,73
13,9,27.12,1,11.1,14,8,156.23,hybrid_peak_hours_3nurses_analysis.txt,40.35,14,8,237.58,8,88.9,3,hybrid,peak_hours_3nurses_analysis.txt,14,8,peak_hours,9091,79
19,13,38.86,2,15.4,13,12,233.67,hybrid_peak_hours_3nurses_analysis.txt,58.03,14,11,357.44,11,84.6,3,hybrid,peak_hours_3nurses_analysis.txt,15,10,peak_hours,9092,115
15,17,31.98,6,35.3,20,17,190.71,hybrid_peak_hours_3nurses_analysis.txt,46.66,21,16,291.61,11,64.7,3,hybrid,peak_hours_3nurses_analysis.txt,21,16,peak_hours,9093,93
13,17,27.57,3,17.6,19,7,163.4,hybrid_peak_hours_3nurses_analysis.txt,41.13,19,7,244.53,14,82.4,3,hybrid,peak_hours_3nurses_analysis.txt,20,6,peak_hours,9094,78
13,13,28.37,0,0.0,17,14,176.33,hybrid_peak_hours_3nurses_analysis.txt,41.74,18,13,268.22,13,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,17,14,peak_hours,9095,84
7,13,15.54,2,15.4,20,2,87.05,hybrid_peak_hours_3nurses_analysis.txt,23.46,21,1,131.66,11,84.6,3,hybrid,peak_hours_3nurses_analysis.txt,20,2,peak_hours,9096,41
11,10,23.17,0,0.0,12,7,135.31,hybrid_peak_hours_3nurses_analysis.txt,34.61,12,7,201.32,10,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,14,5,peak_hours,9097,65
18,11,38.0,0,0.0,14,20,214.96,hybrid_peak_hours_3nurses_analysis.txt,55.58,16,18,328.64,11,100.0,3,hybrid,peak_hours_3nurses_analysis.txt,14,20,peak_hours,9098,101
17,10,35.11,2,20.0,10,4,226.98,hybrid_peak_hours_3nurses_analysis.txt,52.28,11,3,346.87,8,80.0,3,hybrid,peak_hours_3nurses_analysis.txt,10,4,peak_hours,9099,115
12,16,25.26,0,0.0,17,8,144.91,hybrid_peak_hours_4nurses_analysis.txt,37.87,17,8,215.09,16,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,19,6,peak_hours,9000,70
8,14,16.32,1,7.1,15,4,98.22,hybrid_peak_hours_4nurses_analysis.txt,24.56,15,4,147.31,13,92.9,4,hybrid,peak_hours_4nurses_analysis.txt,17,2,peak_hours,9001,47
7,10,14.74,0,0.0,22,7,91.55,hybrid_peak_hours_4nurses_analysis.txt,21.49,21,8,133.74,10,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,20,9,peak_hours,9002,49
5,21,11.31,1,4.8,28,1,66.43,hybrid_peak_hours_4nurses_analysis.txt,17.29,27,2,103.21,20,95.2,4,hybrid,peak_hours_4nurses_analysis.txt,26,3,peak_hours,9003,31
6,7,12.37,0,0.0,13,0,66.53,hybrid_peak_hours_4nurses_analysis.txt,18.68,14,0,100.2,7,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,13,0,peak_hours,9004,32
10,15,21.93,1,6.7,19,5,129.37,hybrid_peak_hours_4nurses_analysis.txt,33.03,18,6,193.63,14,93.3,4,hybrid,peak_hours_4nurses_analysis.txt,20,4,peak_hours,9005,64
12,16,26.41,4,25.0,18,5,162.23,hybrid_peak_hours_4nurses_analysis.txt,40.28,18,5,241.8,12,75.0,4,hybrid,peak_hours_4nurses_analysis.txt,18,5,peak_hours,9006,81
11,17,23.44,2,11.8,20,6,136.12,hybrid_peak_hours_4nurses_analysis.txt,35.84,19,7,209.41,15,88.2,4,hybrid,peak_hours_4nurses_analysis.txt,21,5,peak_hours,9007,66
15,19,33.52,4,21.1,19,8,209.94,hybrid_peak_hours_4nurses_analysis.txt,50.61,20,7,319.44,15,78.9,4,hybrid,peak_hours_4nurses_analysis.txt,23,4,peak_hours,9008,107
4,10,9.95,0,0.0,16,0,59.71,hybrid_peak_hours_4nurses_analysis.txt,14.95,16,0,90.67,10,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,16,0,peak_hours,9009,28
5,10,10.45,0,0.0,17,0,62.58,hybrid_peak_hours_4nurses_analysis.txt,15.68,17,0,92.22,10,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,18,0,peak_hours,9010,32
8,11,17.75,0,0.0,16,2,91.09,hybrid_peak_hours_4nurses_analysis.txt,26.83,16,2,136.28,11,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,16,2,peak_hours,9011,44
7,13,15.15,2,15.4,15,0,89.24,hybrid_peak_hours_4nurses_analysis.txt,23.25,15,0,138.2,11,84.6,4,hybrid,peak_hours_4nurses_analysis.txt,15,0,peak_hours,9012,43
11,16,22.87,0,0.0,20,4,128.36,hybrid_peak_hours_4nurses_analysis.txt,34.33,18,6,192.14,16,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,19,5,peak_hours,9013,63
7,11,15.59,2,18.2,22,1,92.95,hybrid_peak_hours_4nurses_analysis.txt,23.03,21,2,140.56,9,81.8,4,hybrid,peak_hours_4nurses_analysis.txt,20,3,peak_hours,9014,46
8,16,17.54,1,6.2,18,4,101.68,hybrid_peak_hours_4nurses_analysis.txt,27.04,18,4,158.38,15,93.8,4,hybrid,peak_hours_4nurses_analysis.txt,19,3,peak_hours,9015,47
9,16,20.0,0,0.0,22,3,110.28,hybrid_peak_hours_4nurses_analysis.txt,30.26,22,3,168.04,16,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,22,3,peak_hours,9016,52
7,15,16.37,0,0.0,19,5,84.67,hybrid_peak_hours_4nurses_analysis.txt,25.53,19,5,134.21,15,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,20,4,peak_hours,9017,36
14,11,29.63,1,9.1,16,8,184.17,hybrid_peak_hours_4nurses_analysis.txt,45.2,15,9,275.32,10,90.9,4,hybrid,peak_hours_4nurses_analysis.txt,19,5,peak_hours,9018,99
5,9,10.26,0,0.0,19,0,64.7,hybrid_peak_hours_4nurses_analysis.txt,15.35,18,0,96.8,9,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,18,0,peak_hours,9019,32
15,16,30.61,2,12.5,16,6,172.84,hybrid_peak_hours_4nurses_analysis.txt,46.18,17,5,259.91,14,87.5,4,hybrid,peak_hours_4nurses_analysis.txt,18,4,peak_hours,9020,83
6,9,15.54,1,11.1,14,4,90.52,hybrid_peak_hours_4nurses_analysis.txt,24.46,14,4,146.21,8,88.9,4,hybrid,peak_hours_4nurses_analysis.txt,16,2,peak_hours,9021,38
7,13,14.43,2,15.4,18,0,83.88,hybrid_peak_hours_4nurses_analysis.txt,21.87,18,0,128.43,11,84.6,4,hybrid,peak_hours_4nurses_analysis.txt,17,0,peak_hours,9022,39
3,3,8.14,0,0.0,11,0,44.04,hybrid_peak_hours_4nurses_analysis.txt,12.43,11,0,69.62,3,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,11,0,peak_hours,9023,20
15,15,31.69,2,13.3,17,6,179.72,hybrid_peak_hours_4nurses_analysis.txt,47.14,18,5,269.56,13,86.7,4,hybrid,peak_hours_4nurses_analysis.txt,17,6,peak_hours,9024,84
8,16,17.87,1,6.2,20,4,107.72,hybrid_peak_hours_4nurses_analysis.txt,26.8,20,4,159.47,15,93.8,4,hybrid,peak_hours_4nurses_analysis.txt,21,3,peak_hours,9025,55
13,17,26.89,2,11.8,16,6,151.31,hybrid_peak_hours_4nurses_analysis.txt,40.25,17,5,229.96,15,88.2,4,hybrid,peak_hours_4nurses_analysis.txt,17,5,peak_hours,9026,76
11,14,24.81,1,7.1,18,7,146.91,hybrid_peak_hours_4nurses_analysis.txt,38.0,17,8,223.11,13,92.9,4,hybrid,peak_hours_4nurses_analysis.txt,19,6,peak_hours,9027,72
5,5,11.55,0,0.0,15,1,71.35,hybrid_peak_hours_4nurses_analysis.txt,17.36,15,1,109.94,5,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,16,0,peak_hours,9028,34
6,9,12.58,0,0.0,17,1,78.21,hybrid_peak_hours_4nurses_analysis.txt,19.04,16,2,118.14,9,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,17,1,peak_hours,9029,38
4,12,9.96,0,0.0,20,1,54.1,hybrid_peak_hours_4nurses_analysis.txt,14.89,20,1,82.18,12,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,20,1,peak_hours,9030,25
5,13,10.21,0,0.0,18,0,63.21,hybrid_peak_hours_4nurses_analysis.txt,15.33,17,1,96.53,13,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,18,0,peak_hours,9031,31
11,16,21.72,1,6.2,19,4,128.25,hybrid_peak_hours_4nurses_analysis.txt,33.03,19,4,195.51,15,93.8,4,hybrid,peak_hours_4nurses_analysis.txt,21,2,peak_hours,9032,65
8,22,15.2,0,0.0,25,4,77.28,hybrid_peak_hours_4nurses_analysis.txt,23.17,25,4,117.04,22,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,25,4,peak_hours,9033,38
8,16,17.66,4,25.0,22,4,105.33,hybrid_peak_hours_4nurses_analysis.txt,26.31,22,4,155.96,12,75.0,4,hybrid,peak_hours_4nurses_analysis.txt,23,3,peak_hours,9034,51
5,21,11.53,3,14.3,29,0,61.7,hybrid_peak_hours_4nurses_analysis.txt,17.59,28,0,95.8,18,85.7,4,hybrid,peak_hours_4nurses_analysis.txt,28,0,peak_hours,9035,29
16,16,32.22,6,37.5,18,3,179.42,hybrid_peak_hours_4nurses_analysis.txt,48.74,17,4,272.52,10,62.5,4,hybrid,peak_hours_4nurses_analysis.txt,17,4,peak_hours,9036,91
6,16,13.4,0,0.0,21,3,74.52,hybrid_peak_hours_4nurses_analysis.txt,20.67,21,3,115.68,16,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,22,2,peak_hours,9037,34
6,16,13.03,4,25.0,29,0,78.9,hybrid_peak_hours_4nurses_analysis.txt,19.32,29,0,116.08,12,75.0,4,hybrid,peak_hours_4nurses_analysis.txt,29,0,peak_hours,9038,37
13,18,26.72,1,5.6,19,7,151.9,hybrid_peak_hours_4nurses_analysis.txt,40.53,17,9,228.54,17,94.4,4,hybrid,peak_hours_4nurses_analysis.txt,19,7,peak_hours,9039,74
14,11,29.75,2,18.2,18,8,190.94,hybrid_peak_hours_4nurses_analysis.txt,44.12,19,7,286.87,9,81.8,4,hybrid,peak_hours_4nurses_analysis.txt,18,8,peak_hours,9040,97
6,14,13.48,1,7.1,17,0,73.66,hybrid_peak_hours_4nurses_analysis.txt,20.26,17,0,111.89,13,92.9,4,hybrid,peak_hours_4nurses_analysis.txt,17,0,peak_hours,9041,36
15,13,31.41,0,0.0,17,14,192.23,hybrid_peak_hours_4nurses_analysis.txt,47.0,19,12,290.91,13,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,17,14,peak_hours,9042,96
8,18,17.19,1,5.6,19,2,97.29,hybrid_peak_hours_4nurses_analysis.txt,26.15,19,2,148.7,17,94.4,4,hybrid,peak_hours_4nurses_analysis.txt,18,3,peak_hours,9043,47
4,7,8.29,0,0.0,20,2,51.47,hybrid_peak_hours_4nurses_analysis.txt,12.43,20,2,77.5,7,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,20,2,peak_hours,9044,25
5,13,11.5,0,0.0,18,0,62.35,hybrid_peak_hours_4nurses_analysis.txt,17.62,19,0,99.53,13,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,17,1,peak_hours,9045,29
13,16,26.41,2,12.5,19,2,155.87,hybrid_peak_hours_4nurses_analysis.txt,39.63,18,3,238.05,14,87.5,4,hybrid,peak_hours_4nurses_analysis.txt,19,2,peak_hours,9046,76
5,7,9.82,0,0.0,18,0,54.12,hybrid_peak_hours_4nurses_analysis.txt,14.59,17,0,80.19,7,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,17,0,peak_hours,9047,28
7,12,14.14,0,0.0,18,4,81.44,hybrid_peak_hours_4nurses_analysis.txt,21.04,18,4,120.59,12,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,17,5,peak_hours,9048,40
3,8,7.58,0,0.0,19,0,32.72,hybrid_peak_hours_4nurses_analysis.txt,11.04,19,0,47.71,8,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,19,0,peak_hours,9049,14
9,12,19.48,2,16.7,20,7,116.78,hybrid_peak_hours_4nurses_analysis.txt,29.36,20,7,175.79,10,83.3,4,hybrid,peak_hours_4nurses_analysis.txt,20,7,peak_hours,9050,59
10,15,20.66,0,0.0,21,5,112.65,hybrid_peak_hours_4nurses_analysis.txt,31.03,21,5,172.44,15,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,20,6,peak_hours,9051,54
5,6,11.89,0,0.0,17,5,70.38,hybrid_peak_hours_4nurses_analysis.txt,17.86,17,5,108.03,6,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,18,4,peak_hours,9052,34
6,14,15.0,1,7.1,16,3,85.36,hybrid_peak_hours_4nurses_analysis.txt,22.24,17,2,126.88,13,92.9,4,hybrid,peak_hours_4nurses_analysis.txt,18,1,peak_hours,9053,36
4,14,9.69,2,14.3,22,1,51.95,hybrid_peak_hours_4nurses_analysis.txt,14.83,23,0,79.87,12,85.7,4,hybrid,peak_hours_4nurses_analysis.txt,23,0,peak_hours,9054,25
11,17,23.04,1,5.9,20,2,137.74,hybrid_peak_hours_4nurses_analysis.txt,34.79,19,3,207.86,16,94.1,4,hybrid,peak_hours_4nurses_analysis.txt,19,3,peak_hours,9055,68
12,13,25.0,0,0.0,20,14,141.27,hybrid_peak_hours_4nurses_analysis.txt,37.33,21,13,210.55,13,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,21,13,peak_hours,9056,73
10,18,23.07,5,27.8,23,1,143.37,hybrid_peak_hours_4nurses_analysis.txt,34.87,23,1,214.48,13,72.2,4,hybrid,peak_hours_4nurses_analysis.txt,24,0,peak_hours,9057,69
8,15,17.96,2,13.3,18,1,104.81,hybrid_peak_hours_4nurses_analysis.txt,28.0,18,1,158.29,13,86.7,4,hybrid,peak_hours_4nurses_analysis.txt,19,0,peak_hours,9058,49
8,15,17.54,1,6.7,17,3,110.49,hybrid_peak_hours_4nurses_analysis.txt,26.08,17,3,166.24,14,93.3,4,hybrid,peak_hours_4nurses_analysis.txt,18,2,peak_hours,9059,54
13,16,28.03,2,12.5,17,6,162.64,hybrid_peak_hours_4nurses_analysis.txt,43.03,17,6,254.49,14,87.5,4,hybrid,peak_hours_4nurses_analysis.txt,17,6,peak_hours,9060,82
10,18,21.78,1,5.6,20,6,128.74,hybrid_peak_hours_4nurses_analysis.txt,32.88,19,7,195.1,17,94.4,4,hybrid,peak_hours_4nurses_analysis.txt,22,4,peak_hours,9061,62
12,13,24.4,0,0.0,18,6,143.24,hybrid_peak_hours_4nurses_analysis.txt,36.77,18,6,221.47,13,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,19,5,peak_hours,9062,70
4,5,8.38,0,0.0,12,0,56.0,hybrid_peak_hours_4nurses_analysis.txt,12.56,12,0,85.13,5,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,12,0,peak_hours,9063,27
4,8,8.56,0,0.0,18,1,48.17,hybrid_peak_hours_4nurses_analysis.txt,12.84,18,1,74.03,8,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,18,1,peak_hours,9064,22
11,12,21.63,1,8.3,16,5,125.2,hybrid_peak_hours_4nurses_analysis.txt,32.63,17,4,189.75,11,91.7,4,hybrid,peak_hours_4nurses_analysis.txt,16,5,peak_hours,9065,62
6,14,12.04,0,0.0,21,0,58.75,hybrid_peak_hours_4nurses_analysis.txt,18.42,22,0,91.44,14,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,22,0,peak_hours,9066,29
7,6,12.11,0,0.0,13,0,68.7,hybrid_peak_hours_4nurses_analysis.txt,16.63,13,0,94.34,6,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,12,1,peak_hours,9067,42
4,3,9.3,0,0.0,17,0,56.46,hybrid_peak_hours_4nurses_analysis.txt,13.87,17,0,84.4,3,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,17,0,peak_hours,9068,27
9,15,17.7,0,0.0,19,2,93.31,hybrid_peak_hours_4nurses_analysis.txt,27.15,19,2,149.56,15,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,18,3,peak_hours,9069,44
4,11,9.65,2,18.2,19,1,55.14,hybrid_peak_hours_4nurses_analysis.txt,14.65,18,2,83.35,9,81.8,4,hybrid,peak_hours_4nurses_analysis.txt,20,0,peak_hours,9070,26
5,14,12.09,0,0.0,24,3,69.19,hybrid_peak_hours_4nurses_analysis.txt,18.12,24,3,104.48,14,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,24,3,peak_hours,9071,33
5,11,10.96,0,0.0,19,0,58.21,hybrid_peak_hours_4nurses_analysis.txt,16.76,19,0,93.62,11,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,20,0,peak_hours,9072,29
5,12,11.31,0,0.0,19,1,71.3,hybrid_peak_hours_4nurses_analysis.txt,18.0,19,1,109.81,12,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,21,0,peak_hours,9073,33
13,17,29.31,2,11.8,19,7,170.61,hybrid_peak_hours_4nurses_analysis.txt,43.69,19,7,261.14,15,88.2,4,hybrid,peak_hours_4nurses_analysis.txt,20,6,peak_hours,9074,79
4,11,8.65,0,0.0,21,0,50.54,hybrid_peak_hours_4nurses_analysis.txt,12.69,22,0,74.45,11,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,20,0,peak_hours,9075,24
9,14,18.61,0,0.0,18,9,114.22,hybrid_peak_hours_4nurses_analysis.txt,28.67,18,9,174.66,14,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,20,7,peak_hours,9076,56
6,9,12.22,0,0.0,15,2,75.9,hybrid_peak_hours_4nurses_analysis.txt,18.57,15,2,114.08,9,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,16,1,peak_hours,9077,37
11,15,22.93,0,0.0,17,7,124.02,hybrid_peak_hours_4nurses_analysis.txt,34.6,16,8,184.12,15,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,17,7,peak_hours,9078,61
6,13,13.12,0,0.0,16,3,72.3,hybrid_peak_hours_4nurses_analysis.txt,19.64,16,3,105.85,13,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,16,3,peak_hours,9079,35
12,16,25.04,3,18.8,16,3,140.43,hybrid_peak_hours_4nurses_analysis.txt,37.96,16,3,215.63,13,81.2,4,hybrid,peak_hours_4nurses_analysis.txt,17,2,peak_hours,9080,69
10,15,22.69,0,0.0,20,9,133.36,hybrid_peak_hours_4nurses_analysis.txt,34.43,20,9,203.45,15,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,20,9,peak_hours,9081,66
4,8,9.38,0,0.0,20,0,54.34,hybrid_peak_hours_4nurses_analysis.txt,14.19,20,0,82.95,8,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,21,0,peak_hours,9082,25
7,13,14.63,4,30.8,21,0,78.22,hybrid_peak_hours_4nurses_analysis.txt,22.44,21,0,119.94,9,69.2,4,hybrid,peak_hours_4nurses_analysis.txt,21,0,peak_hours,9083,38
8,13,17.5,1,7.7,19,5,103.18,hybrid_peak_hours_4nurses_analysis.txt,26.5,19,5,154.14,12,92.3,4,hybrid,peak_hours_4nurses_analysis.txt,21,3,peak_hours,9084,49
12,14,25.0,2,14.3,17,2,134.93,hybrid_peak_hours_4nurses_analysis.txt,38.44,17,2,210.04,12,85.7,4,hybrid,peak_hours_4nurses_analysis.txt,17,2,peak_hours,9085,66
8,20,16.0,1,5.0,22,0,92.37,hybrid_peak_hours_4nurses_analysis.txt,23.89,21,0,142.4,19,95.0,4,hybrid,peak_hours_4nurses_analysis.txt,21,0,peak_hours,9086,42
6,12,13.17,2,16.7,21,0,80.29,hybrid_peak_hours_4nurses_analysis.txt,19.75,21,0,119.14,10,83.3,4,hybrid,peak_hours_4nurses_analysis.txt,20,0,peak_hours,9087,39
12,12,27.32,0,0.0,19,9,163.7,hybrid_peak_hours_4nurses_analysis.txt,40.94,20,8,250.25,12,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,21,7,peak_hours,9088,79
9,16,18.77,2,12.5,20,0,103.14,hybrid_peak_hours_4nurses_analysis.txt,28.35,19,1,162.93,14,87.5,4,hybrid,peak_hours_4nurses_analysis.txt,19,1,peak_hours,9089,51
7,15,15.03,0,0.0,22,3,86.04,hybrid_peak_hours_4nurses_analysis.txt,22.84,21,4,128.6,15,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,21,4,peak_hours,9090,42
9,13,18.69,0,0.0,17,3,106.28,hybrid_peak_hours_4nurses_analysis.txt,28.15,17,3,156.04,13,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,18,2,peak_hours,9091,53
13,13,27.24,1,7.7,18,5,160.83,hybrid_peak_hours_4nurses_analysis.txt,40.79,18,5,242.73,12,92.3,4,hybrid,peak_hours_4nurses_analysis.txt,19,4,peak_hours,9092,80
15,18,31.41,2,11.1,20,15,194.34,hybrid_peak_hours_4nurses_analysis.txt,46.95,21,14,293.3,16,88.9,4,hybrid,peak_hours_4nurses_analysis.txt,22,13,peak_hours,9093,96
10,14,21.9,1,7.1,21,3,128.6,hybrid_peak_hours_4nurses_analysis.txt,32.8,21,3,193.72,13,92.9,4,hybrid,peak_hours_4nurses_analysis.txt,21,3,peak_hours,9094,61
13,15,28.09,1,6.7,17,12,174.41,hybrid_peak_hours_4nurses_analysis.txt,41.89,18,11,270.7,14,93.3,4,hybrid,peak_hours_4nurses_analysis.txt,19,10,peak_hours,9095,85
7,15,15.35,1,6.7,20,0,86.49,hybrid_peak_hours_4nurses_analysis.txt,23.19,20,0,131.26,14,93.3,4,hybrid,peak_hours_4nurses_analysis.txt,21,0,peak_hours,9096,43
6,8,13.7,0,0.0,15,2,70.94,hybrid_peak_hours_4nurses_analysis.txt,20.35,16,1,111.07,8,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,15,2,peak_hours,9097,32
13,15,28.18,0,0.0,19,13,163.64,hybrid_peak_hours_4nurses_analysis.txt,42.34,18,14,249.37,15,100.0,4,hybrid,peak_hours_4nurses_analysis.txt,19,13,peak_hours,9098,78
9,10,19.33,4,40.0,13,0,129.7,hybrid_peak_hours_4nurses_analysis.txt,29.22,13,0,192.47,6,60.0,4,hybrid,peak_hours_4nurses_analysis.txt,13,0,peak_hours,9099,67
7,17,15.13,2,11.8,21,3,78.57,hybrid_peak_hours_5nurses_analysis.txt,23.06,20,4,118.27,15,88.2,5,hybrid,peak_hours_5nurses_analysis.txt,21,3,peak_hours,9000,39
8,8,16.12,1,12.5,15,3,97.11,hybrid_peak_hours_5nurses_analysis.txt,24.08,15,3,146.85,7,87.5,5,hybrid,peak_hours_5nurses_analysis.txt,14,4,peak_hours,9001,46
